#
#  Times of cadences affected by momentum dumps
#  Created Tue May 30 14:17:38 EDT 2023 by roland
#
#  Fields are UTC, TJD, spacecraft time, cadence number, FFI number
#
2019-04-15 13:09:33.163378 UTC, 1589.04910126, 1239369000.0, 260348, 17356
2019-04-15 13:11:33.163327 UTC, 1589.05049015, 1239369120.0, 260349, 17356
2019-04-15 13:13:33.163276 UTC, 1589.05187904, 1239369240.0, 260350, 17356
2019-04-18 16:01:33.049100 UTC, 1592.16854438, 1239638520.0, 262594, 17506
2019-04-18 16:03:33.049049 UTC, 1592.16993327, 1239638640.0, 262595, 17506
2019-04-18 16:05:33.048998 UTC, 1592.17132216, 1239638760.0, 262596, 17506
2019-04-18 16:07:33.048947 UTC, 1592.17271105, 1239638880.0, 262597, 17506
2019-04-18 16:09:33.048897 UTC, 1592.17409994, 1239639000.0, 262598, 17506
2019-04-18 16:11:33.048846 UTC, 1592.17548882, 1239639120.0, 262599, 17506
2019-04-18 16:13:33.048795 UTC, 1592.17687771, 1239639240.0, 262600, 17506
2019-04-23 06:13:32.880977 UTC, 1596.76020910, 1240035240.0, 265900, 17726
2019-04-23 06:15:32.880926 UTC, 1596.76159799, 1240035360.0, 265901, 17726
2019-04-23 06:17:32.880875 UTC, 1596.76298688, 1240035480.0, 265902, 17726
2019-04-23 06:19:32.880824 UTC, 1596.76437577, 1240035600.0, 265903, 17726
2019-04-23 06:21:32.880774 UTC, 1596.76576466, 1240035720.0, 265904, 17726
2019-04-23 06:23:32.880723 UTC, 1596.76715355, 1240035840.0, 265905, 17726
2019-04-23 06:25:32.880672 UTC, 1596.76854243, 1240035960.0, 265906, 17726
2019-04-23 06:27:32.880621 UTC, 1596.76993132, 1240036080.0, 265907, 17726
2019-04-23 06:29:32.880571 UTC, 1596.77132021, 1240036200.0, 265908, 17727
2019-04-23 06:31:32.880520 UTC, 1596.77270910, 1240036320.0, 265909, 17727
2019-04-23 06:33:32.880469 UTC, 1596.77409799, 1240036440.0, 265910, 17727
2019-04-23 06:35:32.880418 UTC, 1596.77548687, 1240036560.0, 265911, 17727
2019-04-26 10:31:32.764786 UTC, 1599.93937443, 1240309920.0, 268189, 17879
2019-04-26 10:33:32.764735 UTC, 1599.94076331, 1240310040.0, 268190, 17879
2019-04-26 10:35:32.764685 UTC, 1599.94215220, 1240310160.0, 268191, 17879
2019-04-26 10:37:32.764634 UTC, 1599.94354109, 1240310280.0, 268192, 17879
2019-04-26 10:39:32.764583 UTC, 1599.94492998, 1240310400.0, 268193, 17879
2019-04-26 10:41:32.764532 UTC, 1599.94631887, 1240310520.0, 268194, 17879
2019-04-26 10:43:32.764482 UTC, 1599.94770775, 1240310640.0, 268195, 17879
2019-04-29 13:31:32.650575 UTC, 1603.06437310, 1240579920.0, 270439, 18029
2019-04-29 13:33:32.650524 UTC, 1603.06576199, 1240580040.0, 270440, 18029
2019-04-29 13:35:32.650474 UTC, 1603.06715088, 1240580160.0, 270441, 18029
2019-04-29 13:37:32.650423 UTC, 1603.06853977, 1240580280.0, 270442, 18029
2019-04-29 13:39:32.650372 UTC, 1603.06992866, 1240580400.0, 270443, 18029
2019-04-29 13:41:32.650321 UTC, 1603.07131754, 1240580520.0, 270444, 18029
2019-04-29 13:43:32.650271 UTC, 1603.07270643, 1240580640.0, 270445, 18029
2019-05-02 16:31:32.536364 UTC, 1606.18937178, 1240849920.0, 272689, 18179
2019-05-02 16:33:32.536314 UTC, 1606.19076067, 1240850040.0, 272690, 18179
2019-05-02 16:35:32.536263 UTC, 1606.19214956, 1240850160.0, 272691, 18179
2019-05-02 16:37:32.536212 UTC, 1606.19353845, 1240850280.0, 272692, 18179
2019-05-02 16:39:32.536161 UTC, 1606.19492733, 1240850400.0, 272693, 18179
2019-05-02 16:41:32.536110 UTC, 1606.19631622, 1240850520.0, 272694, 18179
2019-05-02 16:43:32.536060 UTC, 1606.19770511, 1240850640.0, 272695, 18179
2019-05-07 06:19:32.369117 UTC, 1610.76436984, 1241245200.0, 275983, 18398
2019-05-07 06:21:32.369066 UTC, 1610.76575873, 1241245320.0, 275984, 18398
2019-05-07 06:23:32.369015 UTC, 1610.76714762, 1241245440.0, 275985, 18398
2019-05-07 06:25:32.368964 UTC, 1610.76853651, 1241245560.0, 275986, 18398
2019-05-07 06:27:32.368913 UTC, 1610.76992540, 1241245680.0, 275987, 18398
2019-05-07 06:29:32.368862 UTC, 1610.77131429, 1241245800.0, 275988, 18399
2019-05-07 06:31:32.368811 UTC, 1610.77270317, 1241245920.0, 275989, 18399
2019-05-07 06:33:32.368760 UTC, 1610.77409206, 1241246040.0, 275990, 18399
2019-05-07 06:35:32.368709 UTC, 1610.77548095, 1241246160.0, 275991, 18399
2019-05-07 06:37:32.368658 UTC, 1610.77686984, 1241246280.0, 275992, 18399
2019-05-07 06:39:32.368607 UTC, 1610.77825873, 1241246400.0, 275993, 18399
2019-05-07 06:41:32.368556 UTC, 1610.77964762, 1241246520.0, 275994, 18399
2019-05-10 10:31:32.252532 UTC, 1613.93936849, 1241519520.0, 278269, 18551
2019-05-10 10:33:32.252482 UTC, 1613.94075738, 1241519640.0, 278270, 18551
2019-05-10 10:35:32.252431 UTC, 1613.94214627, 1241519760.0, 278271, 18551
2019-05-10 10:37:32.252380 UTC, 1613.94353516, 1241519880.0, 278272, 18551
2019-05-10 10:39:32.252328 UTC, 1613.94492405, 1241520000.0, 278273, 18551
2019-05-10 10:41:32.252277 UTC, 1613.94631294, 1241520120.0, 278274, 18551
2019-05-10 10:43:32.252227 UTC, 1613.94770182, 1241520240.0, 278275, 18551
2019-05-13 13:31:32.137784 UTC, 1617.06436717, 1241789520.0, 280519, 18701
2019-05-13 13:33:32.137733 UTC, 1617.06575605, 1241789640.0, 280520, 18701
2019-05-13 13:35:32.137682 UTC, 1617.06714494, 1241789760.0, 280521, 18701
2019-05-13 13:37:32.137631 UTC, 1617.06853383, 1241789880.0, 280522, 18701
2019-05-13 13:39:32.137580 UTC, 1617.06992272, 1241790000.0, 280523, 18701
2019-05-13 13:41:32.137529 UTC, 1617.07131161, 1241790120.0, 280524, 18701
2019-05-13 13:43:32.137478 UTC, 1617.07270050, 1241790240.0, 280525, 18701
2019-05-16 16:31:32.023035 UTC, 1620.18936584, 1242059520.0, 282769, 18851
2019-05-16 16:33:32.022984 UTC, 1620.19075472, 1242059640.0, 282770, 18851
2019-05-16 16:35:32.022933 UTC, 1620.19214361, 1242059760.0, 282771, 18851
2019-05-16 16:37:32.022882 UTC, 1620.19353250, 1242059880.0, 282772, 18851
2019-05-16 16:39:32.022831 UTC, 1620.19492139, 1242060000.0, 282773, 18851
2019-05-16 16:41:32.022780 UTC, 1620.19631028, 1242060120.0, 282774, 18851
2019-05-16 16:43:32.022729 UTC, 1620.19769917, 1242060240.0, 282775, 18851
2019-05-21 10:29:31.847983 UTC, 1624.93797492, 1242469800.0, 286188, 19079
2019-05-21 10:31:31.847931 UTC, 1624.93936381, 1242469920.0, 286189, 19079
2019-05-21 10:33:31.847879 UTC, 1624.94075270, 1242470040.0, 286190, 19079
2019-05-21 10:35:31.847827 UTC, 1624.94214159, 1242470160.0, 286191, 19079
2019-05-21 10:37:31.847775 UTC, 1624.94353047, 1242470280.0, 286192, 19079
2019-05-21 10:39:31.847723 UTC, 1624.94491936, 1242470400.0, 286193, 19079
2019-05-21 10:41:31.847671 UTC, 1624.94630825, 1242470520.0, 286194, 19079
2019-05-21 10:43:31.847619 UTC, 1624.94769714, 1242470640.0, 286195, 19079
2019-05-21 10:45:31.847567 UTC, 1624.94908603, 1242470760.0, 286196, 19079
2019-05-21 10:47:31.847515 UTC, 1624.95047492, 1242470880.0, 286197, 19079
2019-05-21 10:49:31.847463 UTC, 1624.95186380, 1242471000.0, 286198, 19079
2019-05-21 10:51:31.847411 UTC, 1624.95325269, 1242471120.0, 286199, 19079
2019-05-24 14:31:31.729460 UTC, 1628.10602910, 1242743520.0, 288469, 19231
2019-05-24 14:33:31.729408 UTC, 1628.10741799, 1242743640.0, 288470, 19231
2019-05-24 14:35:31.729357 UTC, 1628.10880688, 1242743760.0, 288471, 19231
2019-05-24 14:37:31.729305 UTC, 1628.11019577, 1242743880.0, 288472, 19231
2019-05-24 14:39:31.729253 UTC, 1628.11158466, 1242744000.0, 288473, 19231
2019-05-24 14:41:31.729201 UTC, 1628.11297354, 1242744120.0, 288474, 19231
2019-05-24 14:43:31.729149 UTC, 1628.11436243, 1242744240.0, 288475, 19231
2019-05-27 17:31:31.612549 UTC, 1631.23102775, 1243013520.0, 290719, 19381
2019-05-27 17:33:31.612497 UTC, 1631.23241664, 1243013640.0, 290720, 19381
2019-05-27 17:35:31.612445 UTC, 1631.23380553, 1243013760.0, 290721, 19381
2019-05-27 17:37:31.612393 UTC, 1631.23519441, 1243013880.0, 290722, 19381
2019-05-27 17:39:31.612341 UTC, 1631.23658330, 1243014000.0, 290723, 19381
2019-05-27 17:41:31.612289 UTC, 1631.23797219, 1243014120.0, 290724, 19381
2019-05-27 17:43:31.612237 UTC, 1631.23936108, 1243014240.0, 290725, 19381
2019-05-30 20:31:31.495637 UTC, 1634.35602640, 1243283520.0, 292969, 19531
2019-05-30 20:33:31.495585 UTC, 1634.35741528, 1243283640.0, 292970, 19531
2019-05-30 20:35:31.495533 UTC, 1634.35880417, 1243283760.0, 292971, 19531
2019-05-30 20:37:31.495481 UTC, 1634.36019306, 1243283880.0, 292972, 19531
2019-05-30 20:39:31.495429 UTC, 1634.36158195, 1243284000.0, 292973, 19531
2019-05-30 20:41:31.495378 UTC, 1634.36297084, 1243284120.0, 292974, 19531
2019-05-30 20:43:31.495326 UTC, 1634.36435973, 1243284240.0, 292975, 19531
2019-06-02 23:31:31.378726 UTC, 1637.48102504, 1243553520.0, 295219, 19681
2019-06-02 23:33:31.378674 UTC, 1637.48241393, 1243553640.0, 295220, 19681
2019-06-02 23:35:31.378622 UTC, 1637.48380282, 1243553760.0, 295221, 19681
2019-06-02 23:37:31.378570 UTC, 1637.48519171, 1243553880.0, 295222, 19681
2019-06-02 23:39:31.378518 UTC, 1637.48658059, 1243554000.0, 295223, 19681
2019-06-02 23:41:31.378466 UTC, 1637.48796948, 1243554120.0, 295224, 19681
2019-06-02 23:43:31.378414 UTC, 1637.48935837, 1243554240.0, 295225, 19681
2019-06-05 12:29:31.284354 UTC, 1640.02130173, 1243773000.0, 297048, 19803
2019-06-05 12:31:31.284303 UTC, 1640.02269061, 1243773120.0, 297049, 19803
2019-06-05 12:33:31.284252 UTC, 1640.02407950, 1243773240.0, 297050, 19803
2019-06-05 12:35:31.284201 UTC, 1640.02546839, 1243773360.0, 297051, 19803
2019-06-05 12:37:31.284150 UTC, 1640.02685728, 1243773480.0, 297052, 19803
2019-06-05 12:39:31.284099 UTC, 1640.02824617, 1243773600.0, 297053, 19803
2019-06-05 12:41:31.284048 UTC, 1640.02963506, 1243773720.0, 297054, 19803
2019-06-05 12:43:31.283997 UTC, 1640.03102394, 1243773840.0, 297055, 19803
2019-06-05 12:45:31.283946 UTC, 1640.03241283, 1243773960.0, 297056, 19803
2019-06-05 12:47:31.283895 UTC, 1640.03380172, 1243774080.0, 297057, 19803
2019-06-05 12:49:31.283844 UTC, 1640.03519061, 1243774200.0, 297058, 19803
2019-06-05 12:51:31.283793 UTC, 1640.03657950, 1243774320.0, 297059, 19803
2019-06-08 16:31:31.168021 UTC, 1643.18935593, 1244046720.0, 299329, 19955
2019-06-08 16:33:31.167970 UTC, 1643.19074482, 1244046840.0, 299330, 19955
2019-06-08 16:35:31.167919 UTC, 1643.19213371, 1244046960.0, 299331, 19955
2019-06-08 16:37:31.167868 UTC, 1643.19352260, 1244047080.0, 299332, 19955
2019-06-08 16:39:31.167817 UTC, 1643.19491149, 1244047200.0, 299333, 19955
2019-06-08 16:41:31.167766 UTC, 1643.19630038, 1244047320.0, 299334, 19955
2019-06-08 16:43:31.167715 UTC, 1643.19768926, 1244047440.0, 299335, 19955
2019-06-11 19:31:31.053270 UTC, 1646.31435461, 1244316720.0, 301579, 20105
2019-06-11 19:33:31.053219 UTC, 1646.31574349, 1244316840.0, 301580, 20105
2019-06-11 19:35:31.053168 UTC, 1646.31713238, 1244316960.0, 301581, 20105
2019-06-11 19:37:31.053117 UTC, 1646.31852127, 1244317080.0, 301582, 20105
2019-06-11 19:39:31.053066 UTC, 1646.31991016, 1244317200.0, 301583, 20105
2019-06-11 19:41:31.053015 UTC, 1646.32129905, 1244317320.0, 301584, 20105
2019-06-11 19:43:31.052964 UTC, 1646.32268794, 1244317440.0, 301585, 20105
2019-06-14 22:31:30.938518 UTC, 1649.43935328, 1244586720.0, 303829, 20255
2019-06-14 22:33:30.938467 UTC, 1649.44074216, 1244586840.0, 303830, 20255
2019-06-14 22:35:30.938416 UTC, 1649.44213105, 1244586960.0, 303831, 20255
2019-06-14 22:37:30.938365 UTC, 1649.44351994, 1244587080.0, 303832, 20255
2019-06-14 22:39:30.938314 UTC, 1649.44490883, 1244587200.0, 303833, 20255
2019-06-14 22:41:30.938263 UTC, 1649.44629772, 1244587320.0, 303834, 20255
2019-06-14 22:43:30.938212 UTC, 1649.44768661, 1244587440.0, 303835, 20255
2019-06-19 09:39:30.774769 UTC, 1653.90324027, 1244972400.0, 307043, 20469
2019-06-19 09:41:30.774718 UTC, 1653.90462916, 1244972520.0, 307044, 20469
2019-06-19 09:43:30.774667 UTC, 1653.90601805, 1244972640.0, 307045, 20469
2019-06-19 09:45:30.774616 UTC, 1653.90740693, 1244972760.0, 307046, 20469
2019-06-19 09:47:30.774566 UTC, 1653.90879582, 1244972880.0, 307047, 20469
2019-06-19 09:49:30.774515 UTC, 1653.91018471, 1244973000.0, 307048, 20469
2019-06-19 09:51:30.774464 UTC, 1653.91157360, 1244973120.0, 307049, 20469
2019-06-19 09:53:30.774413 UTC, 1653.91296249, 1244973240.0, 307050, 20469
2019-06-19 09:55:30.774363 UTC, 1653.91435138, 1244973360.0, 307051, 20469
2019-06-19 09:57:30.774312 UTC, 1653.91574026, 1244973480.0, 307052, 20469
2019-06-19 09:59:30.774261 UTC, 1653.91712915, 1244973600.0, 307053, 20470
2019-06-19 10:01:30.774210 UTC, 1653.91851804, 1244973720.0, 307054, 20470
2019-06-22 20:01:30.649339 UTC, 1657.33518326, 1245268920.0, 309514, 20634
2019-06-22 20:03:30.649288 UTC, 1657.33657215, 1245269040.0, 309515, 20634
2019-06-22 20:05:30.649237 UTC, 1657.33796104, 1245269160.0, 309516, 20634
2019-06-22 20:07:30.649187 UTC, 1657.33934993, 1245269280.0, 309517, 20634
2019-06-22 20:09:30.649136 UTC, 1657.34073881, 1245269400.0, 309518, 20634
2019-06-22 20:11:30.649085 UTC, 1657.34212770, 1245269520.0, 309519, 20634
2019-06-22 20:13:30.649034 UTC, 1657.34351659, 1245269640.0, 309520, 20634
2019-06-26 05:01:30.525990 UTC, 1660.71018183, 1245560520.0, 311944, 20796
2019-06-26 05:03:30.525940 UTC, 1660.71157072, 1245560640.0, 311945, 20796
2019-06-26 05:05:30.525889 UTC, 1660.71295961, 1245560760.0, 311946, 20796
2019-06-26 05:07:30.525838 UTC, 1660.71434850, 1245560880.0, 311947, 20796
2019-06-26 05:09:30.525787 UTC, 1660.71573738, 1245561000.0, 311948, 20796
2019-06-26 05:11:30.525737 UTC, 1660.71712627, 1245561120.0, 311949, 20796
2019-06-26 05:13:30.525686 UTC, 1660.71851516, 1245561240.0, 311950, 20796
2019-06-29 14:01:30.402642 UTC, 1664.08518040, 1245852120.0, 314374, 20958
2019-06-29 14:03:30.402591 UTC, 1664.08656929, 1245852240.0, 314375, 20958
2019-06-29 14:05:30.402540 UTC, 1664.08795818, 1245852360.0, 314376, 20958
2019-06-29 14:07:30.402490 UTC, 1664.08934707, 1245852480.0, 314377, 20958
2019-06-29 14:09:30.402439 UTC, 1664.09073596, 1245852600.0, 314378, 20958
2019-06-29 14:11:30.402388 UTC, 1664.09212484, 1245852720.0, 314379, 20958
2019-06-29 14:13:30.402337 UTC, 1664.09351373, 1245852840.0, 314380, 20958
2019-07-04 02:33:30.236975 UTC, 1668.60740071, 1246242840.0, 317630, 21175
2019-07-04 02:35:30.236924 UTC, 1668.60878959, 1246242960.0, 317631, 21175
2019-07-04 02:37:30.236872 UTC, 1668.61017848, 1246243080.0, 317632, 21175
2019-07-04 02:39:30.236821 UTC, 1668.61156737, 1246243200.0, 317633, 21175
2019-07-04 02:41:30.236770 UTC, 1668.61295626, 1246243320.0, 317634, 21175
2019-07-04 02:43:30.236718 UTC, 1668.61434515, 1246243440.0, 317635, 21175
2019-07-04 02:45:30.236667 UTC, 1668.61573404, 1246243560.0, 317636, 21175
2019-07-04 02:47:30.236615 UTC, 1668.61712292, 1246243680.0, 317637, 21175
2019-07-04 02:49:30.236564 UTC, 1668.61851181, 1246243800.0, 317638, 21175
2019-07-04 02:51:30.236513 UTC, 1668.61990070, 1246243920.0, 317639, 21175
2019-07-04 02:53:30.236461 UTC, 1668.62128959, 1246244040.0, 317640, 21175
2019-07-04 02:55:30.236410 UTC, 1668.62267848, 1246244160.0, 317641, 21175
2019-07-07 13:01:30.109806 UTC, 1672.04351034, 1246539720.0, 320104, 21340
2019-07-07 13:03:30.109754 UTC, 1672.04489923, 1246539840.0, 320105, 21340
2019-07-07 13:05:30.109703 UTC, 1672.04628812, 1246539960.0, 320106, 21340
2019-07-07 13:07:30.109651 UTC, 1672.04767701, 1246540080.0, 320107, 21340
2019-07-07 13:09:30.109600 UTC, 1672.04906590, 1246540200.0, 320108, 21340
2019-07-07 13:11:30.109549 UTC, 1672.05045479, 1246540320.0, 320109, 21340
2019-07-07 13:13:30.109497 UTC, 1672.05184367, 1246540440.0, 320110, 21340
2019-07-10 22:01:29.984898 UTC, 1675.41850890, 1246831320.0, 322534, 21502
2019-07-10 22:03:29.984846 UTC, 1675.41989779, 1246831440.0, 322535, 21502
2019-07-10 22:05:29.984795 UTC, 1675.42128667, 1246831560.0, 322536, 21502
2019-07-10 22:07:29.984743 UTC, 1675.42267556, 1246831680.0, 322537, 21502
2019-07-10 22:09:29.984692 UTC, 1675.42406445, 1246831800.0, 322538, 21502
2019-07-10 22:11:29.984641 UTC, 1675.42545334, 1246831920.0, 322539, 21502
2019-07-10 22:13:29.984589 UTC, 1675.42684223, 1246832040.0, 322540, 21502
2019-07-14 07:01:29.859990 UTC, 1678.79350745, 1247122920.0, 324964, 21664
2019-07-14 07:03:29.859938 UTC, 1678.79489634, 1247123040.0, 324965, 21664
2019-07-14 07:05:29.859887 UTC, 1678.79628523, 1247123160.0, 324966, 21664
2019-07-14 07:07:29.859836 UTC, 1678.79767412, 1247123280.0, 324967, 21664
2019-07-14 07:09:29.859784 UTC, 1678.79906300, 1247123400.0, 324968, 21664
2019-07-14 07:11:29.859733 UTC, 1678.80045189, 1247123520.0, 324969, 21664
2019-07-14 07:13:29.859681 UTC, 1678.80184078, 1247123640.0, 324970, 21664
2019-07-17 16:01:29.735082 UTC, 1682.16850600, 1247414520.0, 327394, 21826
2019-07-17 16:03:29.735031 UTC, 1682.16989489, 1247414640.0, 327395, 21826
2019-07-17 16:05:29.734979 UTC, 1682.17128378, 1247414760.0, 327396, 21826
2019-07-17 16:07:29.734928 UTC, 1682.17267267, 1247414880.0, 327397, 21826
2019-07-17 16:09:29.734876 UTC, 1682.17406156, 1247415000.0, 327398, 21826
2019-07-17 16:11:29.734825 UTC, 1682.17545045, 1247415120.0, 327399, 21826
2019-07-17 16:13:29.734773 UTC, 1682.17683933, 1247415240.0, 327400, 21826
2019-07-18 20:03:29.691481 UTC, 1683.33656105, 1247515440.0, 328235, 21882
2019-07-18 20:05:29.691429 UTC, 1683.33794994, 1247515560.0, 328236, 21882
2019-07-18 20:07:29.691377 UTC, 1683.33933883, 1247515680.0, 328237, 21882
2019-07-18 20:09:29.691326 UTC, 1683.34072772, 1247515800.0, 328238, 21882
2019-07-18 20:11:29.691274 UTC, 1683.34211661, 1247515920.0, 328239, 21882
2019-07-18 20:13:29.691222 UTC, 1683.34350550, 1247516040.0, 328240, 21882
2019-07-18 20:15:29.691170 UTC, 1683.34489438, 1247516160.0, 328241, 21882
2019-07-18 20:17:29.691118 UTC, 1683.34628327, 1247516280.0, 328242, 21882
2019-07-18 20:19:29.691066 UTC, 1683.34767216, 1247516400.0, 328243, 21882
2019-07-18 20:21:29.691014 UTC, 1683.34906105, 1247516520.0, 328244, 21882
2019-07-18 20:23:29.690962 UTC, 1683.35044994, 1247516640.0, 328245, 21882
2019-07-18 20:25:29.690910 UTC, 1683.35183883, 1247516760.0, 328246, 21882
2019-07-23 09:31:29.520843 UTC, 1687.89767019, 1247909520.0, 331519, 22101
2019-07-23 09:33:29.520791 UTC, 1687.89905908, 1247909640.0, 331520, 22101
2019-07-23 09:35:29.520739 UTC, 1687.90044797, 1247909760.0, 331521, 22101
2019-07-23 09:37:29.520687 UTC, 1687.90183685, 1247909880.0, 331522, 22101
2019-07-23 09:39:29.520635 UTC, 1687.90322574, 1247910000.0, 331523, 22101
2019-07-23 09:41:29.520583 UTC, 1687.90461463, 1247910120.0, 331524, 22101
2019-07-23 09:43:29.520531 UTC, 1687.90600352, 1247910240.0, 331525, 22101
2019-07-27 21:31:29.352490 UTC, 1692.39766824, 1248298320.0, 334759, 22317
2019-07-27 21:33:29.352438 UTC, 1692.39905713, 1248298440.0, 334760, 22317
2019-07-27 21:35:29.352386 UTC, 1692.40044602, 1248298560.0, 334761, 22317
2019-07-27 21:37:29.352334 UTC, 1692.40183490, 1248298680.0, 334762, 22317
2019-07-27 21:39:29.352282 UTC, 1692.40322379, 1248298800.0, 334763, 22317
2019-07-27 21:41:29.352230 UTC, 1692.40461268, 1248298920.0, 334764, 22317
2019-07-27 21:43:29.352178 UTC, 1692.40600157, 1248299040.0, 334765, 22317
2019-08-01 19:49:29.168081 UTC, 1697.32683277, 1248724200.0, 338308, 22553
2019-08-01 19:51:29.168029 UTC, 1697.32822166, 1248724320.0, 338309, 22553
2019-08-01 19:53:29.167977 UTC, 1697.32961055, 1248724440.0, 338310, 22553
2019-08-01 19:55:29.167926 UTC, 1697.33099944, 1248724560.0, 338311, 22553
2019-08-01 19:57:29.167874 UTC, 1697.33238832, 1248724680.0, 338312, 22553
2019-08-01 19:59:29.167822 UTC, 1697.33377721, 1248724800.0, 338313, 22554
2019-08-01 20:01:29.167770 UTC, 1697.33516610, 1248724920.0, 338314, 22554
2019-08-01 20:03:29.167718 UTC, 1697.33655499, 1248725040.0, 338315, 22554
2019-08-01 20:05:29.167666 UTC, 1697.33794388, 1248725160.0, 338316, 22554
2019-08-01 20:07:29.167614 UTC, 1697.33933276, 1248725280.0, 338317, 22554
2019-08-01 20:09:29.167562 UTC, 1697.34072165, 1248725400.0, 338318, 22554
2019-08-01 20:11:29.167510 UTC, 1697.34211054, 1248725520.0, 338319, 22554
2019-08-06 03:01:29.007211 UTC, 1701.62683091, 1249095720.0, 341404, 22760
2019-08-06 03:03:29.007159 UTC, 1701.62821980, 1249095840.0, 341405, 22760
2019-08-06 03:05:29.007107 UTC, 1701.62960868, 1249095960.0, 341406, 22760
2019-08-06 03:07:29.007055 UTC, 1701.63099757, 1249096080.0, 341407, 22760
2019-08-06 03:09:29.007004 UTC, 1701.63238646, 1249096200.0, 341408, 22760
2019-08-06 03:11:29.006952 UTC, 1701.63377535, 1249096320.0, 341409, 22760
2019-08-06 03:13:29.006900 UTC, 1701.63516424, 1249096440.0, 341410, 22760
2019-08-10 09:01:28.848212 UTC, 1705.87682907, 1249462920.0, 344464, 22964
2019-08-10 09:03:28.848160 UTC, 1705.87821795, 1249463040.0, 344465, 22964
2019-08-10 09:05:28.848108 UTC, 1705.87960684, 1249463160.0, 344466, 22964
2019-08-10 09:07:28.848056 UTC, 1705.88099573, 1249463280.0, 344467, 22964
2019-08-10 09:09:28.848004 UTC, 1705.88238462, 1249463400.0, 344468, 22964
2019-08-10 09:11:28.847952 UTC, 1705.88377351, 1249463520.0, 344469, 22964
2019-08-10 09:13:28.847900 UTC, 1705.88516240, 1249463640.0, 344470, 22964
2019-08-15 20:19:28.641954 UTC, 1711.34766001, 1249935600.0, 348403, 23226
2019-08-15 20:21:28.641900 UTC, 1711.34904890, 1249935720.0, 348404, 23226
2019-08-15 20:23:28.641846 UTC, 1711.35043779, 1249935840.0, 348405, 23226
2019-08-15 20:25:28.641792 UTC, 1711.35182668, 1249935960.0, 348406, 23226
2019-08-15 20:27:28.641738 UTC, 1711.35321556, 1249936080.0, 348407, 23226
2019-08-15 20:29:28.641684 UTC, 1711.35460445, 1249936200.0, 348408, 23227
2019-08-15 20:31:28.641630 UTC, 1711.35599334, 1249936320.0, 348409, 23227
2019-08-15 20:33:28.641576 UTC, 1711.35738223, 1249936440.0, 348410, 23227
2019-08-15 20:35:28.641522 UTC, 1711.35877112, 1249936560.0, 348411, 23227
2019-08-15 20:37:28.641468 UTC, 1711.36016000, 1249936680.0, 348412, 23227
2019-08-15 20:39:28.641414 UTC, 1711.36154889, 1249936800.0, 348413, 23227
2019-08-15 20:41:28.641360 UTC, 1711.36293778, 1249936920.0, 348414, 23227
2019-08-20 03:31:28.474768 UTC, 1715.64765807, 1250307120.0, 351499, 23433
2019-08-20 03:33:28.474714 UTC, 1715.64904696, 1250307240.0, 351500, 23433
2019-08-20 03:35:28.474660 UTC, 1715.65043585, 1250307360.0, 351501, 23433
2019-08-20 03:37:28.474606 UTC, 1715.65182474, 1250307480.0, 351502, 23433
2019-08-20 03:39:28.474552 UTC, 1715.65321363, 1250307600.0, 351503, 23433
2019-08-20 03:41:28.474498 UTC, 1715.65460252, 1250307720.0, 351504, 23433
2019-08-20 03:43:28.474444 UTC, 1715.65599140, 1250307840.0, 351505, 23433
2019-08-24 09:31:28.309526 UTC, 1719.89765616, 1250674320.0, 354559, 23637
2019-08-24 09:33:28.309472 UTC, 1719.89904505, 1250674440.0, 354560, 23637
2019-08-24 09:35:28.309418 UTC, 1719.90043394, 1250674560.0, 354561, 23637
2019-08-24 09:37:28.309364 UTC, 1719.90182283, 1250674680.0, 354562, 23637
2019-08-24 09:39:28.309310 UTC, 1719.90321171, 1250674800.0, 354563, 23637
2019-08-24 09:41:28.309256 UTC, 1719.90460060, 1250674920.0, 354564, 23637
2019-08-24 09:43:28.309202 UTC, 1719.90598949, 1250675040.0, 354565, 23637
2019-08-29 10:09:28.115069 UTC, 1724.92404280, 1251108600.0, 358178, 23878
2019-08-29 10:11:28.115016 UTC, 1724.92543169, 1251108720.0, 358179, 23878
2019-08-29 10:13:28.114963 UTC, 1724.92682057, 1251108840.0, 358180, 23878
2019-08-29 10:15:28.114911 UTC, 1724.92820946, 1251108960.0, 358181, 23878
2019-08-29 10:17:28.114858 UTC, 1724.92959835, 1251109080.0, 358182, 23878
2019-08-29 10:19:28.114805 UTC, 1724.93098724, 1251109200.0, 358183, 23878
2019-08-29 10:21:28.114753 UTC, 1724.93237613, 1251109320.0, 358184, 23878
2019-08-29 10:23:28.114700 UTC, 1724.93376502, 1251109440.0, 358185, 23878
2019-08-29 10:25:28.114647 UTC, 1724.93515390, 1251109560.0, 358186, 23878
2019-08-29 10:27:28.114595 UTC, 1724.93654279, 1251109680.0, 358187, 23878
2019-08-29 10:29:28.114542 UTC, 1724.93793168, 1251109800.0, 358188, 23879
2019-08-29 10:31:28.114489 UTC, 1724.93932057, 1251109920.0, 358189, 23879
2019-09-02 17:31:27.951706 UTC, 1729.23098535, 1251480720.0, 361279, 24085
2019-09-02 17:33:27.951653 UTC, 1729.23237424, 1251480840.0, 361280, 24085
2019-09-02 17:35:27.951600 UTC, 1729.23376313, 1251480960.0, 361281, 24085
2019-09-02 17:37:27.951548 UTC, 1729.23515202, 1251481080.0, 361282, 24085
