,ID,ra,dec,gallong,gallat,Tmag,mass,rad,logg,Teff,plx,n_sec
371946,464472285,156.319880852912,-56.8863902659803,283.950112999666,0.499011501055236,8.91800022125244,1.73000001907349,2.20503997802734,3.98927998542786,7504.0,3.56855010986328,4
371963,25320605,143.744522447179,-35.1084613836705,263.64622404189,12.374693843683,9.91469955444336,2.03999996185303,1.60303997993469,4.33781003952026,8278.0,2.84671998023987,3
371982,408356953,145.225219288345,-22.0514545862003,255.039112761555,22.6227576856604,9.88679981231689,1.75999999046326,1.76689004898071,4.18915987014771,7581.0,2.79271006584167,2
371990,440124123,144.115400200813,-55.484659336064,277.694410072862,-2.47466281436847,9.94960021972656,1.75,1.64553999900818,4.24848985671997,7552.0,3.38372993469238,4
372008,34067794,146.25665002565,-45.4262509334857,272.084657308822,5.98830318226764,9.347900390625,2.02999997138977,1.92509996891022,4.17666006088257,8258.0,3.06970000267029,2
372046,469036078,148.109287044407,-55.745193177296,279.581008318656,-1.21033966605696,9.67940044403076,2.16000008583069,2.32151007652283,4.04097986221313,8628.0,2.31552004814148,4
372076,462655212,151.743517750059,-56.3814673210867,281.580192522952,-0.486310818272294,9.76900005340576,1.76999998092651,1.94064998626709,4.11013984680176,7606.0,2.886470079422,4
372510,372159560,293.042382068151,22.0417254133797,57.0644625731298,1.44861683531674,9.55280017852783,2.04800009727478,2.29819011688232,4.02661991119385,8311.0,2.26973009109497,3
373472,14234548,143.904334638715,-2.96569611322994,237.546486067766,34.058285136597,9.11079978942871,1.85000002384186,2.04252004623413,4.08490991592407,7805.4501953125,3.3770899772644,2
373483,36378798,150.112327020023,-42.8863730660029,272.630257548756,9.70377821318112,7.27059984207153,1.9099999666214,2.16682004928589,4.04745006561279,7937.0,7.28940010070801,2
373484,26121505,151.849024066405,-7.72481388989723,248.243044137526,37.170595719045,7.52236986160278,1.97500002384186,2.0987401008606,4.08971977233887,8114.0,6.45139980316162,1
373492,297253419,142.257800059385,-48.2877069925959,271.967493029347,2.03314306079832,8.08780002593994,2.21000003814697,1.85940003395081,4.24371004104614,8789.0,5.45228004455566,2
373494,360434471,142.302628752606,-64.6332881525486,283.315812650382,-9.7754911544276,9.23530006408691,1.77999997138977,2.06493997573853,4.05867004394531,7629.0,3.4005401134491,5
373499,48058159,147.241676062001,-32.8252859064653,264.262279079199,16.0168389923659,8.30370044708252,1.96000003814697,2.36048007011414,3.98431992530823,8087.0,4.1076397895813,3
373502,274990761,149.597073579363,-57.9219528548846,281.567988794983,-2.41703153786176,9.34389972686768,2.21000003814697,1.53759002685547,4.40878009796143,8783.0,5.17759990692139,4
373505,453392086,150.477832239679,-74.0459828820532,291.876687986205,-14.9348976450692,9.58180046081543,2.13000011444092,2.05345010757446,4.14147996902466,8561.0,2.69899010658264,6
373508,70781028,151.974074239051,-32.5978522939919,267.319872825818,18.7355403372856,8.79979991912842,1.87999999523163,2.03104996681213,4.09677982330322,7872.0,3.92028999328613,3
373514,176655400,141.526837957684,-22.1190775889335,252.562710441903,20.0869332929851,9.18278980255127,2.08500003814697,1.70607995986938,4.29316997528076,8416.0,3.53497004508972,2
373545,304030827,141.157585774394,-71.0900804531919,287.691872251274,-14.6325825740914,9.53460025787354,2.00999999046326,1.78847002983093,4.23629999160767,8214.0,3.07922005653381,6
373563,32916499,144.360774218695,-47.7305550091788,272.624638021744,3.39651484317244,9.8297004699707,2.0,2.35329008102417,3.99573993682861,8182.0,2.16773009300232,3
373569,33980833,146.089012573978,-42.0583150848692,269.775793940661,8.46054176838543,9.75349998474121,1.89999997615814,1.8787499666214,4.16907978057861,7916.0,3.0001699924469,3
373572,443184109,146.615128635225,-59.8992403379581,281.611197005929,-4.92227139486087,9.8976001739502,2.28999996185303,2.42172002792358,4.02965021133423,9063.0,1.88429999351501,3
373644,386849815,139.940824631269,-55.9588471724528,276.32074392059,-4.44216289352329,9.73050022125244,2.27999997138977,2.49899005889893,4.00047016143799,9034.0,1.98422002792358,3
373647,189229732,141.51459176117,-23.9762962587482,254.006452561744,18.8234683013997,9.81949996948242,1.92999994754791,1.95134997367859,4.14296007156372,8011.0,2.47069001197815,1
373653,296752710,141.842124731225,-49.3176904469384,272.480273048222,1.0987590067162,9.96230030059814,2.23000001907349,1.73067998886108,4.30993986129761,8874.0,2.54479002952576,2
373758,47967781,146.933885787203,-31.8581432192857,263.390327315985,16.566862131054,9.98480033874512,1.86000001430511,2.08153009414673,4.07080984115601,7830.0,2.25424003601074,2
373836,52063094,152.865284046412,-23.8851236304942,262.088454101703,26.0277392226665,9.9689998626709,2.25999999046326,2.10002994537354,4.14772987365723,8959.0,1.87288999557495,2
374763,359445461,140.602238784796,-63.2819744418796,281.812691953481,-9.34428805931668,9.93319988250732,1.85000002384186,2.25605010986328,3.99853992462158,7796.0,2.21567010879517,5
374781,438941689,142.944560363655,-55.9307494294115,277.509489133093,-3.24927397209515,9.99170017242432,1.97000002861023,1.92999994754791,4.16141986846924,8114.0,2.74942994117737,4
374784,362207624,145.632608211759,-60.0914184177147,281.362168799485,-5.38790691208519,8.9975004196167,1.9099999666214,1.66935002803802,4.27400016784668,7958.0,4.4258599281311,4
374802,48014659,147.188498902797,-35.0201938123108,265.72756468611,14.3375975868877,7.84219980239868,1.85000002384186,1.93546998500824,4.13166999816895,7813.0,6.41413021087646,3
374804,363193299,147.01786266178,-62.2322420993017,283.270952337578,-6.58175518276441,9.59850025177002,2.22000002861023,1.81834995746613,4.26506996154785,8833.0,2.73424005508423,3
374811,432563559,146.579357445608,-52.959596795426,277.123438080377,0.375385197078958,9.74530029296875,2.14000010490417,1.61100995540619,4.3542799949646,8591.0,2.90613007545471,4
374813,132152416,148.265959654554,-49.7677358902265,275.911225350849,3.51032564881757,9.0246000289917,1.78999996185303,1.57887005805969,4.29422998428345,7659.0,4.68461990356445,2
374820,101325986,148.635345751054,-34.9069334622997,266.583034342763,15.1945983725984,7.21990013122559,2.28999996185303,2.35817003250122,4.05275011062622,9053.0,5.93418979644775,3
374822,461972503,149.900461133796,-56.8232999063208,281.028855029456,-1.44571219899586,9.03369998931885,1.77999997138977,1.54308998584747,4.31170988082886,7623.0,6.7621898651123,4
374835,178826159,150.31367529097,-0.750543219863356,240.137970123283,40.515817292093,9.11355972290039,2.19000005722046,1.66126000881195,4.33762979507446,8732.0,3.64381003379822,2
374840,350193936,151.052357615302,-39.5395506117594,271.117908570292,12.7861774665142,8.50479984283447,2.14000010490417,2.26866006851196,4.05694007873535,8579.0,3.63717007637024,1
374882,297968593,142.618477504992,-51.720239991026,274.491586882026,-0.305066168152827,9.98820018768311,2.13000011444092,2.29666996002197,4.04425001144409,8551.0,1.78372001647949,4
374902,77523158,142.012984569079,-1.38379669127192,234.68391941736,33.4193769870717,9.4942798614502,1.96000003814697,1.88118004798889,4.18145990371704,8076.0,2.93482995033264,2
374963,25612626,144.900320723921,-33.6641224900167,263.343415711355,14.0802374406143,9.81659984588623,2.0699999332428,2.3513400554657,4.01141023635864,8370.0,2.01355004310608,3
374984,48014658,147.189752370933,-35.0208231479697,265.728790189481,14.3377977249695,7.85589981079102,1.79999995231628,1.97337996959686,4.1029200553894,7681.0,6.38754987716675,3
375078,138994490,306.226327550599,-42.6622447299134,358.077013401355,-34.6512571536203,9.84130001068115,2.02999997138977,2.11854004859924,4.09349012374878,8260.0,2.18384003639221,1
375113,463371094,153.590706834654,-59.407826342069,284.123159846802,-2.39908066689805,9.77970027923584,2.24000000953674,2.19365000724792,4.10597991943359,8882.0,2.28139996528625,4
376102,413205850,143.890834309048,-19.5833950769405,252.16508360619,23.4294735717558,6.29360008239746,2.26999998092651,1.89942002296448,4.23684978485107,8995.0,11.0494003295898,1
376119,77848274,142.331506882066,-42.3164462307208,267.876321155427,6.39428029070031,9.35459995269775,2.28999996185303,2.25538992881775,4.09146022796631,9074.0,2.54328989982605,3
376121,297253037,142.190537354596,-48.1948373518054,271.871001645448,2.06965128878622,9.10709953308105,1.79999995231628,1.75823998451233,4.20317983627319,7667.0,4.28920984268188,3
376123,304296615,141.991300484499,-68.0145896046288,285.643120633923,-12.2717631632509,8.31260013580322,2.26999998092651,1.66744005680084,4.34998989105225,8990.0,5.12998008728027,6
376128,315098580,145.243914093741,-29.9380646425472,260.917725710373,16.9971734671551,9.80990028381348,1.75,1.86660003662109,4.13899993896484,7545.0,2.78558993339539,2
376129,315098995,145.393273949588,-29.3737247383412,260.610159377035,17.4962178634156,9.19890022277832,1.8400000333786,2.35120010375977,3.9603099822998,7781.0,2.87799000740051,3
376135,413274373,144.279111153947,-21.4003344451748,253.870444740207,22.4460429461182,8.07141017913818,2.20000004768372,1.64462995529175,4.34835004806519,8763.0,5.84448003768921,2
376136,410009344,145.635156686128,-15.0206258672602,249.700452819107,27.7484245625313,7.77132987976074,2.05999994277954,2.05732989311218,4.12532997131348,8345.0,5.69444990158081,1
376148,34633235,147.168260236268,-43.3738487096174,271.248164880226,7.9750299963764,9.45189952850342,1.8400000333786,2.021320104599,4.09160995483398,7771.0,3.0565299987793,2
376161,410350737,150.381540335106,-18.5395320188975,256.159827152814,28.5125485697032,8.54965972900391,2.06900000572205,1.59479999542236,4.34842014312744,8368.0,5.07547998428345,2
376166,308930966,150.464608158441,-28.676110787067,263.623998121723,20.9679829179823,7.83738994598389,1.80599999427795,1.25284004211426,4.49900007247925,7692.0,9.94412040710449,3
376171,372894799,152.732720989561,-69.6550397520982,289.73682451695,-11.0080173157336,9.48349952697754,2.00999999046326,2.37507009506226,3.98990988731384,8201.0,2.37032008171082,4
376172,462947678,152.61340680861,-56.5998523874122,282.098060029975,-0.385572710104869,9.99199962615967,1.78999996185303,1.99651002883911,4.09038019180298,7644.0,2.44842004776001,4
376173,372895367,152.711616030269,-69.4089521827271,289.584297326706,-10.8126139770597,9.32639980316162,1.9099999666214,1.56201004981995,4.33172988891602,7956.0,3.96068000793457,4
376259,413274477,144.245320570548,-21.5745397935491,253.982915132879,22.3027968172062,9.86870002746582,1.95000004768372,2.33664989471436,3.9909200668335,8046.0,1.9838399887085,2
376295,131732038,147.76540691021,-49.0494933324822,275.204843834203,3.86392001914374,9.93379974365234,2.01999998092651,1.88086998462677,4.19469976425171,8222.0,2.49049997329712,3
377200,19491877,139.556057590615,-31.6948220243608,258.645714840698,12.2950679206355,9.7564001083374,2.07999992370605,1.73289000988007,4.27859020233154,8415.0,2.80944991111755,3
377207,304084843,141.179814540479,-67.7791161122245,285.251988072627,-12.3230747254782,9.86359977722168,1.99000000953674,1.88955998420715,4.18419981002808,8156.0,2.52024006843567,6
377208,77237929,141.412953337163,-45.8377980097031,269.853030042295,3.40147902241193,9.01299953460693,2.16000008583069,2.23530006408691,4.07385015487671,8646.0,3.17358994483948,3
377217,5851892,143.851254193693,-39.5326434751904,266.792629069945,9.20759143365626,9.91020011901855,1.74000000953674,1.93924999237061,4.1033501625061,7524.0,2.88674998283386,3
377225,189617943,144.01219644013,-27.5220160409508,258.341532594557,17.9802422096653,7.46766996383667,2.16400003433228,1.98809003829956,4.1764497756958,8650.0,6.47771978378296,3
377227,441858208,145.705853585752,-54.1130345389076,277.475323603254,-0.839538825083058,8.34319972991943,1.80999994277954,2.25307011604309,3.99020004272461,7705.0,4.47680997848511,4
377236,12008485,146.596098760426,-35.7715210764484,265.863623739108,13.4542865274907,9.57110023498535,2.0699999332428,1.79568004608154,4.24558019638062,8377.0,2.958899974823,3
377239,35248070,148.183135751126,-42.763852195721,271.431575849835,8.91780898913841,8.96560001373291,2.23000001907349,2.39748001098633,4.02686023712158,8873.0,2.88419008255005,2
377250,469212332,148.390548891833,-58.3760737952634,281.347306335676,-3.16736182334281,9.96809959411621,1.85000002384186,2.04902005195618,4.08214998245239,7795.0,2.98072004318237,4
377254,70785447,152.078903934292,-34.1213485278632,268.374715884804,17.5848240826882,8.98040008544922,1.75,1.72669005393982,4.2066798210144,7553.0,4.44505977630615,2
377259,350228457,151.148825703176,-40.8764157178335,272.007802756966,11.7680645047576,9.94530010223389,2.14000010490417,2.32644009590149,4.03509998321533,8585.0,1.88064002990723,2
377270,284070278,152.572359368064,-23.6902378527221,261.720434791762,26.0066081956813,9.55860042572021,2.20000004768372,2.33067011833191,4.04552984237671,8748.0,2.13057994842529,2
377311,294637769,140.244044819364,-49.5940576201858,271.931322979065,0.17456094561166,8.67319965362549,1.75,1.62056994438171,4.26176977157593,7553.0,5.33925008773804,3
377313,436886178,140.939686861979,-54.2579740193734,275.521224685436,-2.83510132571649,9.81929969787598,1.83000004291534,1.77329003810883,4.20296001434326,7755.0,3.09666991233826,5
377319,24613668,141.351100157818,-35.2719672730855,262.335235852106,10.890172669219,9.79139995574951,1.87999999523163,2.00434994697571,4.10828018188477,7864.0,2.56602001190186,3
377485,463050428,152.805606277155,-59.5230910374017,283.860316407493,-2.7206973476494,9.71220016479492,1.85000002384186,1.94195997714996,4.12875986099243,7800.0,2.98516988754272,4
378266,440439369,90.2775310435496,47.3666383884643,165.406409224332,11.780257823918,9.93120956420898,1.72800004482269,1.73538994789124,4.19681978225708,7500.10986328125,2.96811008453369,1
378280,19357950,139.364507079347,-32.5309648915421,259.156615393869,11.6054070326205,8.13809967041016,2.24000000953674,2.03660011291504,4.17049980163574,8909.0,4.65248012542725,3
378281,75820444,139.448252863381,-45.4888661311014,268.632968133404,2.67854797870196,9.08790016174316,1.89999997615814,1.87284004688263,4.17182016372681,7931.0,4.02360010147095,4
378286,189342985,142.10416402237,-26.2978946150141,256.172440780944,17.6225654537882,8.01062965393066,1.88300001621246,1.60948002338409,4.29955005645752,7881.0,6.99478006362915,2
378287,360527222,142.514518452459,-61.6813692075417,281.312201789994,-7.58449837478494,9.23019981384277,1.79999995231628,2.04416990280151,4.07230997085571,7684.0,3.39650988578796,4
378291,34748524,147.341474559909,-47.0518144204056,273.713242295921,5.22781112072549,8.92549991607666,2.08999991416931,2.23143005371094,4.0610499382019,8417.0,3.20983004570007,2
378292,45044727,147.178931570155,-37.8404917904742,267.617378035241,12.1995256279718,8.38010025024414,2.07999992370605,2.36965990066528,4.00676012039185,8409.0,3.80695009231567,3
378295,72663119,152.064412552522,-37.9371774280555,270.768173104132,14.5397937702097,8.44869995117188,2.14000010490417,2.26239991188049,4.05934000015259,8592.0,3.71635007858276,1
378298,286929944,150.476381709899,-41.7460476842917,272.137753047593,10.7705062201105,8.45549964904785,2.05999994277954,2.28354001045227,4.03471994400024,8340.0,3.88393998146057,2
378299,286930233,150.497685234567,-41.955911290317,272.280909354946,10.6139614035829,8.32180023193359,1.96000003814697,2.22646999359131,4.03508996963501,8078.0,4.3622899055481,2
378334,38568931,138.58495532807,-26.2015812345837,253.871615199112,15.36324270505,9.59669971466064,2.16000008583069,2.12926006317139,4.11605978012085,8629.0,2.35549998283386,2
378345,78592534,143.297814519488,-46.4213351642905,271.205047961605,3.87700494246314,9.57269954681396,1.78999996185303,2.00957989692688,4.08471012115479,7663.0,3.04349994659424,3
378347,24842649,142.351652656057,-30.053283741204,259.13900447087,15.1623537011091,9.79203987121582,2.02900004386902,1.34417998790741,4.48844003677368,8258.0,3.505539894104,2
378349,405474471,143.634488246245,-15.0370002994554,248.267298619792,26.2978988082823,9.30259037017822,1.94799995422363,1.65842998027802,4.28825998306274,8044.0,3.68182992935181,2
378353,453218578,146.237094332634,-75.5275425948192,291.9948614351,-16.7834310122938,9.9128999710083,1.73000001907349,1.97402000427246,4.08541011810303,7515.0,2.7141900062561,5
378418,297850606,142.544329256812,-50.2410871063554,273.444977069359,0.741225399312002,9.87129974365234,1.9099999666214,2.22749996185303,4.02345991134644,7947.0,2.19372010231018,3
378512,101497450,149.281974096705,-33.4505674472122,266.037692760968,16.6547845844773,9.77190017700195,1.74000000953674,2.19370007514954,3.99625992774963,7541.0,2.45128011703491,3
378519,469345287,148.817058117881,-59.5249339884193,282.236129255264,-3.92978539425842,9.96930027008057,1.97000002861023,1.99945998191834,4.13071012496948,8090.0,2.51859998703003,4
379269,439927667,143.943164156054,-59.47724205925,280.314105085914,-5.49479676981403,8.91940021514893,1.98000001907349,1.87963998317719,4.18658018112183,8131.0,4.01454019546509,2
379389,3058011,138.683300996014,-36.0982156517379,261.412281158916,8.75695476898481,9.26410007476807,2.08999991416931,1.77382004261017,4.26039981842041,8423.0,3.38721990585327,3
379407,46802105,141.962096277255,-7.35620317092595,240.346028948592,29.8890713562195,8.66720008850098,1.94000005722046,2.28118991851807,4.00955009460449,8024.0,3.55404996871948,2
379433,133793064,149.978148785544,-52.5691686464007,278.4854754525,1.96499237229014,9.38350009918213,1.74000000953674,1.62200999259949,4.25851011276245,7528.0,4.01557016372681,4
379470,259996951,144.903179180313,-39.8628259942506,267.623578618497,9.51071539600851,9.5959997177124,2.09999990463257,1.58689999580383,4.35918998718262,8459.0,3.45102000236511,3
379492,74473101,137.466403946613,-47.0307592046927,268.804121001986,0.623039715815892,9.80060005187988,1.83000004291534,2.49433994293213,3.90661001205444,7740.0,2.08926010131836,4
379631,24437871,140.914707774148,-33.2004741707207,260.569902986683,12.0853924674581,6.64440011978149,2.13000011444092,1.71411001682281,4.29836988449097,8543.0,11.0102996826172,3
379636,289671159,146.202725113356,-16.8461236209337,251.623124487566,26.9041695232294,8.36229038238525,1.77100002765656,1.96732997894287,4.09852981567383,7606.0,5.04875993728638,2
379640,385224945,137.734229754838,-57.6655066991997,276.723628782072,-6.49394062731819,8.0851001739502,1.87999999523163,2.02030992507935,4.10138988494873,7880.0,5.5393500328064,5
379648,19685271,140.079299902405,-32.0541844541503,259.225340349285,12.3721509296379,8.33180046081543,2.10999989509583,2.31421995162964,4.03353977203369,8476.0,3.93651008605957,3
379652,51949717,143.31352274652,-18.8829023049884,251.200855581022,23.5036830828394,8.67014026641846,1.86099994182587,1.78015995025635,4.20689010620117,7829.0,4.67586994171143,2
379657,78849051,143.558402538506,-44.7651931343766,270.212689536082,5.21771644843802,8.89060020446777,1.95000004768372,2.35407996177673,3.98446011543274,8058.0,3.2901599407196,3
379670,362861389,146.676897207769,-62.7094838312533,283.459610630971,-7.04812756983755,7.52899980545044,1.87000000476837,1.97106003761292,4.12051010131836,7862.0,7.20247983932495,4
379683,70869839,152.297797443001,-35.0841733689623,269.136956716254,16.9293682622938,9.17570018768311,1.75,2.18319988250732,4.00292015075684,7561.0,3.25063991546631,2
379686,375863000,152.288909391697,-60.4161923573465,284.164540235833,-3.59945415147368,7.97529983520508,2.14000010490417,1.66995000839233,4.32308006286621,8589.0,6.30480003356934,4
379696,436894059,140.82402145708,-56.0705226174318,276.749723303102,-4.17158586955563,9.91689968109131,2.0,2.29416990280151,4.01784992218018,8188.0,2.13315010070801,5
379702,176845669,142.96704807879,-21.7602587555184,253.248551173822,21.3124092388369,9.55029964447021,2.25,2.39616990089417,4.03120994567871,8915.0,1.99899005889893,1
379703,176845713,142.908935431533,-21.6975665019746,253.159816840463,21.31572905324,9.73929977416992,2.15000009536743,2.21403002738953,4.08014011383057,8608.0,2.04703998565674,1
379714,453239966,146.529160525756,-72.4106881132766,289.88838752635,-14.4158104274864,9.67920017242432,1.79999995231628,1.98370003700256,4.09839010238647,7671.0,2.91068005561829,5
379723,348935891,148.945530990445,-15.6737573280456,252.748524750719,29.6106315253413,9.6471996307373,1.99000000953674,1.77248001098633,4.23975992202759,8157.0,2.87508988380432,2
379726,371810833,149.191116449059,-71.5185431722434,289.939403470023,-13.2024745386238,9.7386999130249,1.86000001430511,1.83168995380402,4.1818699836731,7814.0,2.91005992889404,5
379779,77526581,141.85897627199,-43.2389356914325,268.267752062742,5.48890827851803,9.56830024719238,2.03999996185303,2.10106992721558,4.10281991958618,8295.0,2.74758005142212,3
379810,176735439,142.359384526908,-21.6937428922923,252.78462210342,20.9438814719663,9.58090019226074,1.83000004291534,2.32692003250122,3.96694993972778,7744.0,2.36654996871948,2
379874,443790997,147.011827510391,-58.8712198073182,281.103769142117,-4.00482307452081,9.95289993286133,2.13000011444092,2.20086002349854,4.08126020431519,8543.0,2.27147006988525,4
379907,46800635,141.983230190412,-11.5497876729252,244.119400109703,27.3169255558777,9.53120040893555,2.21000003814697,2.49813008308411,3.98723006248474,8783.0,1.96985995769501,2
379941,47055321,144.17956768135,-11.5955953282833,245.714654796055,28.9457318426951,9.24234962463379,2.04900002479553,2.13524007797241,4.09071016311646,8312.0,2.80076003074646,2
380182,410320084,150.153961191074,-19.9447178473436,257.066122804463,27.3380147588739,9.60908985137939,1.87999999523163,1.84432995319366,4.18055009841919,7875.0,2.89748001098633,2
381536,437567749,141.472525148247,-53.8989191412937,275.493959362276,-2.35981490571618,9.8149995803833,2.1800000667572,2.05943989753723,4.14903020858765,8687.0,2.53645992279053,4
381733,293675860,139.473069544383,-51.9781721450895,273.283597315677,-1.8486364120015,8.72280025482178,1.9099999666214,1.52439999580383,4.35290002822876,7940.0,5.57648992538452,4
381737,78278524,142.738899803909,-45.2494403364239,270.118150361926,4.46850534376387,8.68480014801025,1.86000001430511,1.79226005077362,4.20077991485596,7826.0,4.96293020248413,3
381738,189568150,143.576637906019,-29.9015205535108,259.807062046174,16.0196297702054,8.99505043029785,1.77900004386902,1.50322997570038,4.33418989181519,7627.0,4.9640097618103,2
381742,453280855,147.750396703373,-72.1445286025746,289.996956421782,-13.9708960802628,8.2125997543335,1.75999999046326,1.89368999004364,4.12896013259888,7579.0,5.81808996200562,5
381743,131725540,147.798869959456,-50.5108389563082,276.145619344379,2.74413987644818,9.38869953155518,1.79999995231628,1.98696994781494,4.09696006774902,7667.0,3.16827988624573,2
381814,371010596,145.900819469128,-66.7807392595744,285.900050926051,-10.3445236277797,9.92189979553223,1.80999994277954,1.6952999830246,4.23724985122681,7711.0,2.9608199596405,6
381823,453281271,147.853196204681,-72.3905954066325,290.186224733712,-14.1376869375881,9.84879970550537,2.23000001907349,2.01201009750366,4.17911005020142,8874.0,2.23921990394592,5
381853,192404153,137.765321567524,-40.700373263262,264.308379717731,5.09169868886587,9.65880012512207,1.96000003814697,2.43442010879517,3.95753002166748,8073.0,2.32018995285034,2
381865,60848048,139.321931480116,-10.7508722284071,241.613327921306,25.7581717290619,9.59109973907471,2.05999994277954,2.01591992378235,4.14299011230469,8357.0,2.53050994873047,2
381901,437171622,140.960979107088,-55.4142454153169,276.342501312364,-3.65044685226377,9.91829967498779,2.28999996185303,2.03363990783691,4.18135023117065,9043.0,2.21584010124207,2
381910,189133058,140.796508062779,-24.2306868906805,253.736499769545,18.1686258791587,9.94769954681396,1.98000001907349,2.46182990074158,3.95221996307373,8125.0,1.81296002864838,2
381916,76188540,139.962682880172,-46.7356692699024,269.77280850448,2.05832630201777,9.7386999130249,2.23000001907349,1.97113001346588,4.19693994522095,8872.0,2.58189010620117,4
382053,371244665,146.860075588958,-67.4850836118735,286.656178552177,-10.6312895573022,9.88039970397949,2.03999996185303,2.32153010368347,4.01614999771118,8278.0,2.02337002754211,5
382083,132968419,149.271014896665,-48.5140175082973,275.647434669184,4.90130613612961,9.93350028991699,1.89999997615814,2.04480004310608,4.09552001953125,7921.0,2.44218993186951,3
382895,323837496,142.654282439199,-80.3821008942705,295.04129011747,-20.7568511955753,9.180100440979,2.08999991416931,1.81893002986908,4.23858022689819,8437.0,3.49607992172241,5
382986,286132332,146.709641257709,-3.99841808257035,240.600098397222,35.6805382185734,9.48789978027344,1.89999997615814,1.88856995105743,4.16455984115601,7928.2998046875,3.00051999092102,2
382993,77485589,141.851212048786,-4.56187756858648,237.658119726734,31.4629321291189,8.4722900390625,1.76300001144409,1.57634997367859,4.2890100479126,7587.0,6.01587009429932,1
383010,189565402,143.599671897601,-26.5183910306995,257.320548833375,18.4292998907156,9.2125997543335,1.77999997138977,1.84316003322601,4.1573600769043,7625.0,3.67497992515564,2
383012,362242578,145.522924091432,-61.0329099539729,281.943221486921,-6.13295422398464,8.81070041656494,1.80999994277954,2.25049996376038,3.99118995666504,7692.0,3.74509000778198,2
383020,361412242,144.246259880445,-61.3865767372566,281.718110679829,-6.80605263444901,8.24520015716553,1.97000002861023,1.67507004737854,4.28447008132935,8091.0,6.03166007995605,4
383032,453219156,146.213989816181,-76.0760372338713,292.378497365295,-17.1911874599013,9.54380035400391,1.96000003814697,1.68534004688263,4.27694988250732,8070.0,3.48922991752625,5
383034,34976493,47.988943453362,29.8317592391712,156.014625308268,-23.8658953576642,7.95054006576538,1.75399994850159,1.63497996330261,4.25507020950317,7564.0,7.41871976852417,3
383044,101502767,149.453303302088,-33.2674191963582,266.03019090677,16.8870982143877,8.50290012359619,1.75999999046326,1.95083999633789,4.10313987731934,7587.0,4.8541898727417,3
383047,274447609,149.18112048913,-57.9831704687302,281.430974243849,-2.60067485968651,9.61069965362549,1.75999999046326,1.68998003005981,4.22781991958618,7590.0,4.22871017456055,4
383191,469008049,143.934328698461,-49.3700085733592,273.513555655871,1.98971725678261,9.49680042266846,1.95000004768372,1.66218996047974,4.28673982620239,8056.0,3.53556990623474,3
383195,441945629,145.780510807242,-54.47930272082,277.747276577147,-1.08876419715402,9.6028003692627,1.92999994754791,1.98926997184753,4.12623977661133,7991.0,2.86828994750977,4
383240,444385249,147.55811210268,-55.5422509077838,279.211499979537,-1.24857499890905,9.51259994506836,2.04999995231628,1.6983699798584,4.28976011276245,8327.0,3.36606001853943,4
383281,461934503,150.023949466853,-54.0045923610828,279.376768167586,0.839252974466096,9.97420024871826,2.09999990463257,1.9140499830246,4.19638013839722,8453.0,2.23710989952087,4
383323,167904932,151.561939037489,-29.8059950274241,265.183212800907,20.7037216877701,9.97570037841797,1.75999999046326,2.18579006195068,4.00436019897461,7585.0,2.18547010421753,3
384148,142741538,137.633245075403,-3.4266243238167,233.812967046515,28.648302270409,7.4306001663208,1.75899994373322,1.79218995571136,4.17656993865967,7578.0,8.509690284729,2
384156,18881491,137.994921807613,-31.5891728287505,257.647561715053,11.3877631499001,9.06009006500244,1.807000041008,2.14152002334595,4.03357982635498,7694.0,3.36703991889954,1
384158,3842663,139.849890462167,-40.3626460322135,265.160786505763,6.47190615218654,9.95629978179932,2.15000009536743,1.61257004737854,4.35547018051147,8612.0,2.70532989501953,4
384160,360004696,141.402202220419,-62.8507921913473,281.762038922655,-8.78330329028892,9.88440036773682,2.02999997138977,2.02189993858337,4.13404989242554,8274.0,2.36299991607666,5
384162,4817947,141.588123080836,-38.2609494299584,264.613972150583,8.90738945802587,9.88799953460693,2.03999996185303,1.67181003093719,4.30133008956909,8299.0,2.78548002243042,4
384167,294484459,140.262000515019,-53.6339285415148,274.797667580727,-2.67330662685333,9.84689998626709,2.00999999046326,1.59104001522064,4.33790016174316,8208.0,3.13891005516052,4
384172,452498040,140.212855125441,-72.428188164036,288.492091991286,-15.7646369884336,9.6254997253418,2.0699999332428,1.91059994697571,4.19169998168945,8383.0,2.72403001785278,7
384174,24543213,141.307204877028,-34.6581730550251,261.865284517212,11.2968181225059,9.50479984283447,2.29999995231628,2.38012003898621,4.04659986495972,9091.0,2.14288997650146,3
384175,304302254,142.070964014693,-71.6552990610881,288.321317389937,-14.8168693908094,8.91399955749512,2.26999998092651,2.05236005783081,4.16958999633789,8981.0,3.28204989433289,6
384177,78350455,142.89907625478,-44.2944440080408,269.54514697927,5.24243794531685,8.86380004882813,2.23000001907349,2.11336994171143,4.13641977310181,8876.0,3.53308010101318,3
384179,360522456,142.50950106273,-62.9544272064,282.200283628353,-8.50507282318495,9.72819995880127,2.25,2.24259996414185,4.08874988555908,8924.0,2.11079001426697,5
384181,78776820,143.386447192297,-42.2250574007004,268.384706322534,6.9965971763938,9.38059997558594,1.87000000476837,1.9699399471283,4.12099981307983,7862.0,3.38905000686646,3
384182,5226617,142.368845080524,-36.283183775575,263.657059402081,10.7536088943402,8.8056001663208,1.73000001907349,2.01020002365112,4.06964015960693,7511.0,4.21029996871948,3
